Repeat	Transcript	ReadID	polyA
WT_rep1	AT4G27440.1	6b2363b7-eb41-40fd-8df3-bbcb206f4610	FALSE
WT_rep1	AT4G27440.1	022493f2-269c-4816-ac68-8ffe1f595472	FALSE
WT_rep1	AT4G27440.1	3e87f5c3-c50c-485a-a7d1-d267dfc0f918	FALSE
WT_rep1	AT4G27440.1	b29f45e9-c09d-41d4-9501-0af7858ae93c	FALSE
WT_rep1	AT4G27440.1	2ab46249-31dd-4db8-89f3-9fb86ff8cf29	FALSE
WT_rep1	AT4G27440.1	3c6c461e-2e6d-4da3-a6c2-07d835cb73f7	FALSE
WT_rep1	AT4G27440.1	2c7ca4ec-fdb6-4ac0-a573-b4d46d9d3ebb	FALSE
WT_rep1	AT4G27440.1	fb5062d3-01d2-44fc-b935-b2df4f631a48	FALSE
WT_rep1	AT4G27440.1	89682d33-e695-4973-83c5-716df6d97b98	FALSE
WT_rep1	AT4G27440.1	6613ab5b-3637-4d66-b57b-666ec970db45	TRUE
WT_rep1	AT4G27440.1	43750564-8959-4a34-b196-6f35c9523065	FALSE
WT_rep1	AT4G27440.1	287d5d53-1d7a-417e-95e9-861130886f98	FALSE
WT_rep1	AT4G27440.1	0f0920b0-dcfc-4297-ab95-204b6ce7880e	FALSE
WT_rep1	AT4G27440.1	a8794f38-c256-4afb-8202-d57da9d67308	FALSE
WT_rep1	AT4G27440.1	a0678996-2d9d-476f-9233-737be14d2320	FALSE
WT_rep1	AT4G27440.1	752221e7-a1e0-4a86-a3f1-ae0912015f4a	TRUE
WT_rep1	AT4G27440.1	af71ed17-7a69-436f-9d07-9f1e075c4722	FALSE
WT_rep1	AT4G27440.1	44094aa2-16a6-4765-acb3-37c3d4e60407	FALSE
WT_rep1	AT4G27440.1	4026bf03-12b0-42eb-a930-5a934713e798	FALSE
WT_rep1	AT4G27440.1	29d85efb-842d-4966-b398-fc21c38cd2f7	FALSE
WT_rep1	AT4G27440.1	11dcb439-b32d-49e2-af25-3cc1fde37c20	FALSE
WT_rep1	AT4G27440.1	ff3f3141-0e44-4d74-bdaf-ca7164d0fb25	FALSE
WT_rep1	AT4G27440.1	3c31e258-ecf8-4868-aed0-ceffec48f27e	FALSE
WT_rep1	AT4G27440.1	02241686-7a07-4dec-93da-b030b07c0c97	FALSE
WT_rep1	AT4G27440.1	0882fdf1-4fe2-419c-a037-3aad0df1fdf8	FALSE
WT_rep1	AT4G27440.1	8142b40b-f255-493a-a13d-72e55d982561	FALSE
WT_rep1	AT4G27440.1	fc987344-82a8-4985-9a33-412b579547f5	FALSE
WT_rep1	AT4G27440.1	ee0b2fde-ca6d-41d2-a596-5c1f0aff00b5	FALSE
WT_rep1	AT4G27440.1	599ed145-bff5-40cf-9db3-1155dd04fc2d	FALSE
WT_rep1	AT4G27440.1	e2082531-687a-46d5-a7a8-053f2237fae8	FALSE
WT_rep1	AT4G27440.1	6bf3e496-77df-4829-a15c-3c8382b221d6	FALSE
WT_rep1	AT4G27440.1	7b31b583-427f-409c-beb0-d5e7a6913d92	FALSE
WT_rep1	AT4G27440.1	651433cd-3817-4b91-89a9-ff0f2906aea6	FALSE
WT_rep1	AT4G27440.1	044b4efc-4748-4af3-99c3-8acca75e2623	FALSE
WT_rep1	AT4G27440.1	80ae2771-2e19-4fd0-a7c9-dd04ff421675	FALSE
WT_rep1	AT4G27440.1	f7a6087c-ba1e-4da4-a5ed-89996c11df7d	FALSE
WT_rep1	AT4G27440.1	257493ab-3d34-47f4-837c-a7d8106e4f6f	FALSE
WT_rep1	AT4G27440.1	2f69133e-aaa5-421b-adf1-f86efd520165	FALSE
WT_rep1	AT4G27440.1	ade799cf-493a-486b-983b-1e1bb30bd18f	FALSE
WT_rep1	AT4G27440.1	2981d577-7255-4f49-999e-3234f682d83d	FALSE
WT_rep1	AT4G27440.1	6f16fcf5-e3e4-4c4d-ad60-98cb5ca94b81	FALSE
WT_rep1	AT4G27440.1	0b2e54ac-316d-4fb5-8bf5-487cee4885df	FALSE
WT_rep1	AT4G27440.1	770fe5c0-30aa-461f-a1b2-7d09b11dc7b4	FALSE
WT_rep1	AT4G27440.1	8bdf973e-d820-4c9b-b1cf-14455674a0f4	FALSE
WT_rep1	AT4G27440.1	ae274a79-a85c-4b0a-8f53-2b50567ee020	FALSE
WT_rep1	AT4G27440.1	ad062550-3151-4acf-adad-ffea6a4163ef	FALSE
WT_rep1	AT4G27440.1	4a83d352-3f20-482b-83ba-263e36fcda48	FALSE
WT_rep1	AT4G27440.1	ad901777-5f27-454d-87c0-94149c4c7b50	FALSE
WT_rep1	AT4G27440.1	c5eaf692-c7f0-4313-ac7c-ba5467c8a0f0	FALSE
WT_rep1	AT4G27440.1	bcce106d-28ff-434b-85fc-40b753c9a516	FALSE
WT_rep1	AT4G27440.1	e6fe5958-6249-43fe-bc3f-abff8540e201	FALSE
WT_rep1	AT4G27440.1	9f21840f-be96-4d50-b63e-7eae7965130c	FALSE
WT_rep1	AT4G27440.1	e3054f7f-c2c3-4fb3-b5c6-53e0923696e6	FALSE
WT_rep1	AT4G27440.1	362c732a-fe4d-413b-b89a-673008fc0776	FALSE
WT_rep1	AT4G27440.1	66a3e4a8-311c-4e89-8f46-1a10b2a41b33	FALSE
WT_rep1	AT4G27440.1	945fa6cd-8f20-427e-9db3-c7e2564f2866	TRUE
WT_rep1	AT4G27440.1	7a697e77-4e98-4a51-9876-91af0e1c6623	FALSE
WT_rep1	AT4G27440.1	0015a51f-335c-4857-9aa1-09d85a19f76d	FALSE
WT_rep1	AT4G27440.1	75f5860a-500a-4084-8f8d-4bac0db49af1	FALSE
WT_rep1	AT4G27440.1	c1ea38a9-13b1-4b36-b89c-0ea6633b389a	FALSE
WT_rep1	AT4G27440.1	d5dc677d-287b-4166-ad63-b6a9782b1ebe	FALSE
WT_rep1	AT4G27440.1	61a6e629-ebf1-4f2d-93b7-34ff59c34ebf	FALSE
WT_rep1	AT4G27440.1	4ba2f65a-f9b6-4701-b49c-9c022d6211e9	FALSE
WT_rep1	AT4G27440.1	1021f2db-aae5-4457-8b1b-aee2b59cb521	FALSE
WT_rep1	AT4G27440.1	df35e80a-60dc-4f32-a37f-5d0509665c13	FALSE
WT_rep1	AT4G27440.1	2786bfea-e251-4e57-be53-1c5013f03935	FALSE
WT_rep1	AT4G27440.1	f5be5134-ffe1-4539-9513-b349dd8b1c58	FALSE
WT_rep1	AT4G27440.1	b5c92a9f-9443-49a5-af66-c6d2649d1d44	FALSE
WT_rep1	AT4G27440.1	771d45ba-9ab2-4273-baa9-ab007ce56799	FALSE
WT_rep1	AT4G27440.1	1205c82e-a238-4548-94c2-42f058989174	FALSE
WT_rep1	AT4G27440.1	7afff9a3-da7d-48d5-b8f5-bfd6d5093c8b	FALSE
WT_rep1	AT4G27440.1	6bac9d64-0e18-4267-b830-980da6e35031	FALSE
WT_rep1	AT4G27440.1	3b78c94f-75b6-46b7-9cd4-e4c14e61caf9	FALSE
WT_rep1	AT4G27440.1	f959022a-b2ae-47af-b1a1-b8767eb14c2c	FALSE
WT_rep1	AT4G27440.1	bb7986a0-0497-4780-9dd1-45ed907aac5a	FALSE
WT_rep1	AT4G27440.1	4866d344-3007-40f8-93ca-1860ddd99756	FALSE
WT_rep1	AT4G27440.1	2d1b1e3d-a860-4f68-b8cc-00ca13a9f707	FALSE
WT_rep1	AT4G27440.1	150e72e6-de1d-4697-bff4-24ab334138ff	FALSE
WT_rep1	AT4G27440.1	730303a9-6917-424c-b026-eb7f66cfd96d	TRUE
WT_rep1	AT4G27440.1	49b2074e-a200-4cde-bf98-86f45f9ba5f4	FALSE
WT_rep1	AT4G27440.1	dddcdb7c-b3a3-4312-be8d-7ec3978ae5ed	FALSE
WT_rep1	AT4G27440.1	918a04d6-42dd-49e4-a451-ec587a03379e	FALSE
WT_rep1	AT4G27440.1	456812a4-5e7f-4250-8889-5e633b1b1cde	FALSE
WT_rep1	AT4G27440.1	afc0d75e-29d5-4fa5-9bd9-3fe66f7de176	FALSE
WT_rep1	AT4G27440.1	c88a35c6-73b8-425e-b6b5-62991e957f6c	FALSE
WT_rep1	AT4G27440.1	30ea97f5-cdce-4d37-bb26-e85779b96305	FALSE
WT_rep1	AT4G27440.1	769d8fb2-64fa-44f9-9212-220d8eee101a	FALSE
WT_rep1	AT4G27440.1	34467138-58c9-469c-8d97-ae763cb1c0ba	FALSE
WT_rep1	AT4G27440.1	f43544cb-0ad7-46d1-8d76-643efe02f04f	FALSE
WT_rep1	AT4G27440.1	0682232c-1fb3-42a2-b255-574941373b67	FALSE
WT_rep1	AT4G27440.1	c4592fa2-37ce-4280-bc83-17ac329c9f39	FALSE
WT_rep1	AT4G27440.1	20aeeb09-a0fb-45b5-bc6c-722bb94ef484	FALSE
WT_rep1	AT4G27440.1	2fdaa315-fa7a-4202-ab1e-7b05f3a0262b	FALSE
WT_rep1	AT4G27440.1	d3a18170-da90-4456-a3da-3262d4590fd1	FALSE
WT_rep1	AT4G27440.1	65ab06be-637f-4ba5-bd5a-569d503303da	FALSE
WT_rep1	AT4G27440.1	4ffe13b3-620b-49bb-b906-0aedf7e34cd7	FALSE
WT_rep1	AT4G27440.1	ebd1877e-6aa4-494a-aa5a-efd651d01715	FALSE
WT_rep1	AT4G27440.1	a831f59a-feeb-4002-ae94-16e9576fd599	FALSE
WT_rep1	AT4G27440.1	bf31103f-6012-4daa-ad43-94e26a48a38f	FALSE
WT_rep1	AT4G27440.1	484b7500-d22c-4e01-9d06-0cd5bd336554	FALSE
WT_rep1	AT4G27440.1	543e3f2a-eee7-49ca-9c0a-1b72a08dd0fa	TRUE
WT_rep1	AT4G27440.1	45f51345-b0b8-4d9d-81aa-f5b4c707267c	TRUE
WT_rep1	AT4G27440.1	3efc9160-6b01-46a0-8b30-fd21034a34a8	FALSE
WT_rep1	AT4G27440.1	b4ee4975-3c30-49f8-b7e9-fe315908295a	FALSE
WT_rep1	AT4G27440.1	fb56032c-3829-4e4c-bee3-d497330ad9dd	FALSE
WT_rep1	AT4G27440.1	e7a114a4-7a67-46bd-a893-22e9ad81c852	FALSE
WT_rep1	AT4G27440.1	a670c2c5-60cb-4211-adc0-2adcffccc4f8	FALSE
WT_rep1	AT4G27440.1	b2468875-f289-4245-9390-649f2ba08a71	FALSE
WT_rep1	AT4G27440.1	b41c0e58-bb05-4bb0-b1f9-a13483f44cff	FALSE
WT_rep1	AT4G27440.1	716e7b9f-9e0e-4200-b1c5-205997f85d5e	FALSE
WT_rep1	AT4G27440.1	f4a3a54b-ece8-40de-bee7-01f1787ef49a	TRUE
WT_rep1	AT4G27440.1	db63a0f6-8aef-4f37-9728-1f42034f4b4b	FALSE
WT_rep1	AT4G27440.1	6ed6cdb3-5ba9-4f4f-9a07-8a63c9bc66bc	FALSE
WT_rep1	AT4G27440.1	494b8dc0-90ef-4651-a79e-349d7188a77e	TRUE
WT_rep1	AT4G27440.1	eda062ed-e5a4-476a-837d-0074b25c79fa	FALSE
WT_rep1	AT4G27440.1	edb67613-6377-44f1-81a5-6dd297a26a78	FALSE
WT_rep1	AT4G27440.1	0636e6df-a61f-4b96-b7f5-cf3801de5ffc	FALSE
WT_rep1	AT4G27440.1	674fb44f-8dd0-452b-9df0-f1ed195ae6ab	TRUE
WT_rep1	AT4G27440.1	391c6528-6d72-4e7c-8f84-e665d9e48d9d	FALSE
WT_rep1	AT4G27440.1	d3f0ff16-6d04-4d15-bbc8-6020ed9ac90d	FALSE
WT_rep1	AT4G27440.1	65a4916f-fe02-446e-8efa-1d0f63c4df02	FALSE
WT_rep1	AT4G27440.1	0ea9f75e-17bc-4083-89a6-488df02e33c7	FALSE
WT_rep1	AT4G27440.1	34cfc4d7-c2a7-4389-94e9-d447566a0e6b	TRUE
WT_rep1	AT4G27440.1	de33bd2a-6ad3-4a90-803b-d51d91e13f69	TRUE
WT_rep1	AT4G27440.1	fb8a89f7-5e99-4969-b588-f7eb87bee7a1	FALSE
WT_rep1	AT4G27440.1	731a7808-919f-426c-89e6-9eaffdf188b3	FALSE
WT_rep1	AT4G27440.1	d4454fc0-43cd-442d-8696-51781888dc08	FALSE
WT_rep1	AT4G27440.1	5c01a343-c826-48e1-ba51-7ff0f26ad369	FALSE
WT_rep1	AT4G27440.1	3590367e-e2ae-455e-ad15-fde106d8f675	FALSE
WT_rep1	AT4G27440.1	fef4fec8-744e-44e7-8371-60787c10eddf	FALSE
WT_rep1	AT4G27440.1	701645b8-d523-43d5-acb6-1328e4aa05c9	FALSE
WT_rep1	AT4G27440.1	336b5875-8141-4c07-b244-bc1e83a89edc	FALSE
WT_rep1	AT4G27440.1	2f913e8e-1e8b-4d47-97cd-b3a51946fa1c	FALSE
WT_rep1	AT4G27440.1	84a4dfcf-0d5d-487e-8b3f-203fbc4c576f	FALSE
WT_rep1	AT4G27440.1	a230c7ba-d6a5-47b3-a58d-389764649552	FALSE
WT_rep1	AT4G27440.1	744fedb7-4b75-4d81-80c4-62964d36412d	FALSE
WT_rep1	AT4G27440.1	6e44e406-c6ea-4bc0-b16c-de997024b996	FALSE
WT_rep1	AT4G27440.1	f442c779-e67c-4287-8e33-d1a97ece1c3b	FALSE
WT_rep1	AT4G27440.1	52e36bed-755d-4897-bc54-297cf1713fa3	FALSE
WT_rep1	AT4G27440.1	48258123-2a2d-4174-96ce-6cbe33cc3209	FALSE
WT_rep1	AT4G27440.1	e2a1eba8-4cfc-4413-b550-c896b6a0a5ea	FALSE
WT_rep1	AT4G27440.1	bd81bb1d-7033-48b0-b49c-76e8372e0c0b	FALSE
WT_rep1	AT4G27440.1	73b901e6-22a4-45f9-a01f-b7c20562480c	FALSE
WT_rep1	AT4G27440.1	8e8ca118-fa5f-4f27-b888-8a22cd80af8a	FALSE
WT_rep1	AT4G27440.1	4f3d62ff-291f-4121-b2c0-fabf4015d78c	TRUE
WT_rep1	AT4G27440.1	dfffa6c0-bf8c-4bd5-bf8c-37e92f8a6b29	FALSE
WT_rep1	AT4G27440.1	34bbae0f-05ae-4a77-9694-78c871b2059a	FALSE
WT_rep1	AT4G27440.1	ffc5847b-05e1-4786-ada7-58e89859608c	FALSE
WT_rep1	AT4G27440.1	93c9eb39-13e1-4843-a736-4000a8c9f2ea	FALSE
WT_rep1	AT4G27440.1	921819bd-ae87-4dd2-892e-150a8cdbbe07	FALSE
WT_rep1	AT4G27440.1	9cfe5190-8d70-49f9-9021-fa2df493091c	FALSE
WT_rep1	AT4G27440.1	e2f8efcb-6ca5-49f4-b051-acc4088bd54d	FALSE
WT_rep1	AT4G27440.1	58211fdc-e2e8-44bc-a95b-10760abeb56b	FALSE
WT_rep1	AT4G27440.1	8aacda4c-6931-4e53-b304-66ef5eac324b	FALSE
WT_rep1	AT4G27440.1	ae6b16ce-f7b8-4563-825b-062d0e7fe1a2	FALSE
WT_rep1	AT4G27440.1	862b40a7-d8c5-4985-a068-837fbe5a4428	FALSE
WT_rep1	AT4G27440.1	971e8fe1-56bf-4e96-8de8-ba20b77b2cbf	FALSE
WT_rep1	AT4G27440.1	49c45f1b-62fe-4bd2-9ca5-fd7669ca904a	FALSE
WT_rep1	AT4G27440.1	8d349d1d-c8f7-4ba9-8a06-c6c9a9dc8eb4	TRUE
WT_rep1	AT4G27440.1	3839e775-dc2e-4394-b946-4a20183b9593	FALSE
WT_rep1	AT4G27440.1	4b42b295-23c3-4e14-ae27-e3ce72a9e6b3	FALSE
WT_rep1	AT4G27440.1	3a7de4e6-f839-4e5f-9382-6f662a392740	FALSE
WT_rep1	AT4G27440.1	8a384a85-e864-4d7f-8c04-70ddf5db7d1c	FALSE
WT_rep1	AT4G27440.1	bf63a745-d758-4c33-9f5b-cdbd4fd6d961	FALSE
WT_rep1	AT4G27440.1	8a382006-4787-48f1-ae02-1392e71618ec	FALSE
WT_rep1	AT4G27440.1	5adce98e-e721-417b-a3ee-8622c5aa4c7a	FALSE
WT_rep1	AT4G27440.1	a3a51c44-4dd5-468d-804c-1d326a8319e5	FALSE
WT_rep1	AT4G27440.1	69f0d70b-b85c-4f50-bce3-ac345b742a2d	FALSE
WT_rep1	AT4G27440.1	ca1e5ebb-6ea2-483e-a4f8-14da9ce96c99	FALSE
WT_rep1	AT4G27440.1	8ba57c38-7d1c-42e1-a50c-84c57c01d134	FALSE
WT_rep1	AT4G27440.1	fe3ae2b9-91d5-41a9-84c9-94662f9f5fd4	FALSE
WT_rep1	AT4G27440.1	ad935c10-680e-462b-9e0a-3760ce0116ff	FALSE
WT_rep1	AT4G27440.1	c333c338-8746-4079-aa76-46877170e46e	FALSE
WT_rep1	AT4G27440.1	eba218b6-31bb-4b35-87f6-9b76cda18173	FALSE
WT_rep1	AT4G27440.1	a212d414-eca7-4033-a29c-c271430cfbdc	FALSE
WT_rep1	AT4G27440.1	e9bfdb93-f3b2-4982-9c18-f9e040b378c6	TRUE
WT_rep1	AT4G27440.1	bb99d7c0-b806-4b9b-ac4b-ac50754604e1	FALSE
WT_rep1	AT4G27440.1	c9e6258d-11af-4e3b-87e5-8470c09f43be	FALSE
WT_rep1	AT4G27440.1	eb1619ee-989e-47cd-a237-a791657340fe	FALSE
WT_rep1	AT4G27440.1	6090d7e5-5782-4c35-832a-7d245a307e07	FALSE
WT_rep1	AT4G27440.1	328f5051-e83b-425c-a879-1dd739933ce8	FALSE
WT_rep1	AT4G27440.1	854522c0-0bbc-47e5-a8a7-c3206907170f	FALSE
WT_rep1	AT4G27440.1	79af4d33-5da8-4512-95ca-82998fc2cd86	FALSE
WT_rep1	AT4G27440.1	64c31e4c-a801-433c-85bb-baa68cd49858	FALSE
WT_rep1	AT4G27440.1	3349f0d3-773c-47f5-aa26-71b9c4095fa9	FALSE
WT_rep1	AT4G27440.1	1d0fe2b1-2880-4b71-9092-b106b3a26ccf	FALSE
WT_rep1	AT4G27440.1	726e7ab3-efb2-47b0-8b6b-58fe20cc3a94	FALSE
WT_rep1	AT4G27440.1	a58d4776-1277-4896-964c-e15c7dea2c7c	FALSE
WT_rep1	AT4G27440.1	e640f608-092a-4a8f-905a-be7a1850439a	TRUE
WT_rep1	AT4G27440.1	60b1cf03-6631-4d16-9a83-66801fcb58f8	FALSE
WT_rep1	AT4G27440.1	49f2797c-1884-4d01-ab70-b0ac38db4752	FALSE
WT_rep1	AT4G27440.1	3f364e9b-f8ac-4296-91bf-5479a8640f0d	FALSE
WT_rep1	AT4G27440.1	29769578-fa93-4868-81dd-9bd0762f944f	FALSE
WT_rep1	AT4G27440.1	790801ce-9bb8-43bf-8882-93ab8d4a81f0	TRUE
WT_rep1	AT4G27440.1	97662279-0bbe-4d63-8b8c-f2f60c3b345e	FALSE
WT_rep1	AT4G27440.1	fc63e140-3ac3-4deb-8516-2b7a93ccebb3	FALSE
WT_rep1	AT4G27440.1	19ab67bb-734a-47cb-b221-7414ffdb12e1	FALSE
WT_rep1	AT4G27440.1	9de35a4d-b68a-47df-8460-a6dac13884a5	FALSE
WT_rep1	AT4G27440.1	de3508a1-6f2e-4e0d-a6f7-4eca16411882	FALSE
WT_rep1	AT4G27440.1	25524275-261f-40aa-9bd4-840c6f8234db	FALSE
WT_rep1	AT4G27440.1	e9268477-34f3-4d64-a27a-63aa9460b577	FALSE
WT_rep1	AT4G27440.1	21f6aa80-9c8d-4de4-9711-65c09ed15e7b	FALSE
WT_rep1	AT4G27440.1	2edf74a9-e3d7-459a-848d-1e194c095f3a	FALSE
WT_rep1	AT4G27440.1	744d54bd-7989-4f7a-b9ca-c1f2f46c11cc	FALSE
WT_rep1	AT4G27440.1	dca475c8-f4da-4207-b044-22566c1265a0	FALSE
WT_rep1	AT4G27440.1	03a5014a-2497-4423-9cc2-820c794c717e	FALSE
WT_rep1	AT4G27440.1	7b2b1a55-6455-4737-8d51-50d75c2228bf	FALSE
WT_rep1	AT4G27440.1	62be22c8-cc36-42d8-9075-b9de19d8b48e	FALSE
WT_rep1	AT4G27440.1	d6bea5ca-82ae-4606-8d62-3b6eb61abd46	FALSE
WT_rep1	AT4G27440.1	ad3cf11f-ac35-47c5-9491-9a558d5deae0	FALSE
WT_rep1	AT4G27440.1	3980b5bb-c9b2-4639-a514-cfeda358fd52	TRUE
WT_rep1	AT4G27440.1	d4d5273b-b560-4769-a456-c88b687192d6	FALSE
WT_rep1	AT4G27440.1	63f7b83d-d9c9-42f2-ac3c-8704ef5d049f	FALSE
WT_rep1	AT4G27440.1	2aacabd6-2fdb-4408-9e65-d20b9851eae3	FALSE
WT_rep1	AT4G27440.1	ea59fedc-c90c-4a52-86b6-d33acb69c5e0	FALSE
WT_rep1	AT4G27440.1	41cbda40-4db2-4515-8467-40a726a26110	FALSE
WT_rep1	AT4G27440.1	fd6c1793-43cc-48b3-b172-c8969838e327	FALSE
WT_rep1	AT4G27440.1	a6759e76-2893-4bdd-8cc7-9fbd79d2f240	FALSE
WT_rep1	AT4G27440.1	ef5e4ef9-4103-4413-8bb4-db576da413ca	TRUE
WT_rep1	AT4G27440.1	6288574e-61db-446a-acf2-3ba5270101e2	FALSE
WT_rep1	AT4G27440.1	668da3b7-2570-4ff5-815e-5eb399c62735	FALSE
WT_rep1	AT4G27440.1	66c2805d-a530-4832-a08d-bf26fbf65687	FALSE
WT_rep1	AT4G27440.1	4fc854cc-5654-49a3-9cc0-3aeebdc53fee	FALSE
WT_rep1	AT4G27440.1	b67e21bc-e52f-4507-a04e-08cc9ef2d0f3	FALSE
WT_rep1	AT4G27440.1	adfdae41-4f73-4578-ba68-90d240b93eef	FALSE
WT_rep1	AT4G27440.1	2bfe35c3-8bdc-4eba-9a58-17c9936a65b4	FALSE
WT_rep1	AT4G27440.1	1282d2b2-2135-4bf8-a4cc-7522906b6348	FALSE
WT_rep1	AT4G27440.1	c2b877d6-66f9-4b16-bd76-66d2fa9901d0	FALSE
WT_rep1	AT4G27440.1	67d986a5-6489-44e3-bfcd-30b95412f376	FALSE
WT_rep1	AT4G27440.1	a9717aae-0ba1-4871-9a53-0792aae20018	FALSE
WT_rep1	AT4G27440.1	766036d9-6637-4e24-bd5e-fe5559d5a441	FALSE
WT_rep1	AT4G27440.1	5675ded2-3327-47d1-a42c-81f84abb6ec4	FALSE
WT_rep1	AT4G27440.1	1be81354-17e7-467c-a40e-6a242c7c6faa	FALSE
WT_rep1	AT4G27440.1	fd624944-9cbc-49f3-8e6d-258299471ba5	FALSE
WT_rep1	AT4G27440.1	288c2a15-ee86-45de-bce7-dd159f28f221	FALSE
WT_rep1	AT4G27440.1	f76b71a7-e90d-4429-bc7b-97704656fd46	FALSE
WT_rep1	AT4G27440.1	99cc0efc-ce1f-48de-bc82-c62ba9678968	FALSE
WT_rep1	AT4G27440.1	58a5c405-a14a-4844-a87e-16f08215dc91	FALSE
WT_rep1	AT4G27440.1	c2da1e27-e86a-46f2-b58d-d277ea5fad1a	FALSE
WT_rep1	AT4G27440.1	d56f9996-1361-4f45-9efa-3bde5551af1f	FALSE
WT_rep1	AT4G27440.1	8f9fd1ab-d5ed-4b68-bdfb-d822abbb2ca0	TRUE
WT_rep1	AT4G27440.1	9f09b641-9634-4635-8b1d-73243c1651b4	FALSE
WT_rep1	AT4G27440.1	2e9b3d77-734d-4783-a32c-77e01eb6cb6e	FALSE
WT_rep1	AT4G27440.1	da5288ae-c926-48d9-a081-22b3bcd99091	FALSE
WT_rep1	AT4G27440.1	a02f512a-1963-4fb6-8e2f-7c32ce510556	FALSE
WT_rep1	AT4G27440.1	f19355d8-f0f9-4d8b-9d32-57b0011652cd	TRUE
WT_rep1	AT4G27440.1	f366833c-0eb9-4245-b685-0fadd973e1da	FALSE
WT_rep1	AT4G27440.1	531b3a0b-df6c-4c13-a54c-d169d0cc3f6e	FALSE
WT_rep1	AT4G27440.1	98c6a163-849c-413a-bd1f-ea9b7832bff5	FALSE
WT_rep1	AT4G27440.1	63297e09-0d61-452c-963c-8baba9f304b7	FALSE
WT_rep1	AT4G27440.1	d85c5687-2579-4369-b302-54632d92a3e9	FALSE
WT_rep1	AT4G27440.1	97efb1d2-98dc-4b71-8015-3fb1435f2456	FALSE
WT_rep1	AT4G27440.1	baad7cbf-c5a5-4dc8-afbc-1f56b568bc50	FALSE
WT_rep1	AT4G27440.1	a0322bb7-460b-45fa-9a79-a47dd20d3c04	FALSE
WT_rep1	AT4G27440.1	fc405e2a-d645-467b-8a01-73e47427fefa	FALSE
WT_rep1	AT4G27440.1	c40ebe53-127e-4a20-985a-b9af4991c94a	FALSE
WT_rep1	AT4G27440.1	c6a2b3d4-b792-47db-88ed-7bed3050d54b	FALSE
WT_rep1	AT4G27440.1	30713f7b-436e-49c0-93b1-cce843798d5f	FALSE
WT_rep1	AT4G27440.1	bee3cfc7-adb3-4cac-85da-cf3b561fc166	FALSE
WT_rep1	AT4G27440.1	5732fcd7-42f5-40ef-89ff-bd642e4f85ec	FALSE
WT_rep1	AT4G27440.1	3a274267-cec5-4459-95d4-5fbf404035db	FALSE
WT_rep1	AT4G27440.1	a4bdfd09-0ad9-4411-bec8-e5904a0507bf	FALSE
WT_rep1	AT4G27440.1	2ce4fdf7-2444-4c9c-b40e-de46ccde883e	FALSE
WT_rep1	AT4G27440.1	9b22e452-f3a3-4843-badc-427b824bc151	FALSE
WT_rep1	AT4G27440.1	3f5785a0-fad5-4a65-91ca-c976dfe6623f	FALSE
WT_rep1	AT4G27440.1	840f9538-186b-4d31-9c05-20021e183dfa	FALSE
WT_rep1	AT4G27440.1	92f20987-e778-4b1f-b715-466cd3259643	FALSE
WT_rep1	AT4G27440.1	f5a27d46-6041-4070-bde9-cfedc03d4021	FALSE
WT_rep1	AT4G27440.1	6857e1c2-3405-44d5-95a9-58d1d73a0f9a	FALSE
WT_rep1	AT4G27440.1	42874795-6b8e-4656-a0f3-412df68e4a2a	FALSE
WT_rep1	AT4G27440.1	7706b2ed-e711-4b38-b533-dcbd4009ded4	TRUE
WT_rep1	AT4G27440.1	d6d03c7b-56c9-4c79-970c-4445987f3820	TRUE
WT_rep1	AT4G27440.1	90c1519f-c236-4aee-a461-4a15050abd85	FALSE
WT_rep1	AT4G27440.1	65c1782f-da14-47d6-82ee-355e2e1e8cb5	FALSE
WT_rep1	AT4G27440.1	b3b93789-f40b-4280-a0bc-f0cf3367819b	FALSE
WT_rep1	AT4G27440.1	b712f451-82b2-4d87-82e7-b4d606c411b7	FALSE
WT_rep1	AT4G27440.1	66fddd16-30d3-4c60-ab53-c50a2c0d37d8	FALSE
WT_rep1	AT4G27440.1	1027cd6a-019e-4407-812c-6027f7ea0abd	FALSE
WT_rep1	AT4G27440.1	7f7b7146-9030-4242-a9d4-6cba69441cf2	FALSE
WT_rep1	AT4G27440.1	ca4f31d2-b148-4039-8cc9-bfc542c737bb	FALSE
WT_rep1	AT4G27440.1	1c1cca85-67a1-45a0-9ad9-95135cafbadb	FALSE
WT_rep1	AT4G27440.1	61846695-8370-4672-b9ad-98f2b4435fd8	FALSE
WT_rep1	AT4G27440.1	3aa34ea2-a969-46d7-9d4c-d03e66c1922c	FALSE
WT_rep1	AT4G27440.1	b38de03d-bca4-4987-a3c6-729330d5297e	FALSE
WT_rep1	AT4G27440.1	8f3471b7-5045-4cf9-813d-4dc6d3c158bf	FALSE
WT_rep1	AT4G27440.1	e021eab0-4a3e-40df-9dfe-2a557281f34a	FALSE
WT_rep1	AT4G27440.1	b17f2408-e38f-4062-afbe-d92b20122866	FALSE
WT_rep1	AT4G27440.1	3591d50b-4a8f-4b28-9322-28be94205a9d	FALSE
WT_rep1	AT4G27440.1	4af8a608-bf09-4610-98f5-71830c04f2c2	FALSE
WT_rep1	AT4G27440.1	851682d6-9c5c-46cb-9db0-92f7a634376e	FALSE
WT_rep1	AT4G27440.1	0e09ebc5-0d53-481d-a09e-4d073fa3a86c	FALSE
